id,category,product_title,rating,review_text
508381f2-d295-46fd-87da-ec16cb5c2f1a,Kitchen,Universal Housewares Pre-Seasoned Cast Iron 3 Piece Skillet Set,5,well worth it!
2069df2f-d8a4-4da6-9c41-80b3d34ae07e,Jewelry,Catholic Gift Saint St Christopher Travel Protection 6MM Bead 5 3/4 Inch Rearview Mirror Car Truck Auto Rosary,5,My daughter loved this so much when it arrived.  She wears it in her wrist! Is is well made and beautiful.
22f8fabd-7884-4dca-88d0-fa1b8bfbc55e,Jewelry,Gem Avenue Sterling Silver Swarovski Elements White Freshwater Pearl with Multicolor Crystal Ankle Bracelet 9 to 10 inch Adjustable,5,Beautiful. The photo doesn't do it justice!
cfdd48a7-8ff3-4de9-85ce-394109134144,Jewelry,Stunning Iridescent Pink Red Plum Opalescent Oval Acrylic Beads Goldtone Stretch Bracelet,5,Beautiful
b3e45891-65b2-40d6-84a7-7adc26b5d5b5,Jewelry,Tzou Vintage Tibetan Silver Ethnic Gothic Oval Turquoise Inlay Wide Bangle Women,3,"I love this little bracelet, it did turn my arm green though after the first wearing. :( So I can only give it about three stars. It is super cute, but needs to be coated."
75c68af6-bfde-4f38-9bc6-fe65e6b0921c,Jewelry,"Miguel Ases Prehnite and Mother of Pearl Oval Drop Earrings, 1.35""",3,"I am disappointed in these earrings.  They are much smaller than expected and they look sort of glued together.  The part that is supposed to be mother of pearl looks rather like plastic up close.  Since I got them for only $34.00 I kept them.  They are not bad, just not nearly as nice as I expected for their original price of about $100.00."
3729140e-8b82-409b-beda-709d66d3a5ee,Jewelry,CrazyPiercing 30 PCS (a lot) 316 surgical Steel Metal Tongue rings barbells body piercing,5,All pieces are great .! I like to switch my tongue rings out cause after a while they tend to get kinda nasty. You really can't beat the price on this .! And I love the designs. There is at least one thing for everyone .!
0876e7a7-8ede-4451-8ae1-c8e10b20dcdd,Kitchen,"SunrisePro Knife Sharpener, USA patented, Original",4,"wasn't sure if i would like it so i brought it to a beach rental as the knives are always dull and of medium to low quality.  It did a nice job sharpening up a set of Faberware knives with a little time.  Good purchase, works well!"
888d4ae7-b04e-4584-a302-76e2dcaa1cb6,Jewelry,INBLUE Men's 8mm Stainless Steel Stud Resin Earrings Black Silver Tone Tapers Plugs Tunnel,5,good
fed7b9e3-172e-48a5-9315-b7b8d2adf095,Kitchen,"Marquis by Waterford Brookside 6-Ounce Champagne Flutes, Set of 4",5,Love them!
7d71af97-8409-4851-ab0e-7dd7ec53e0e4,Kitchen,Berkey Stainless Steel Wire Stand with Rubberized Non-skid Feet for Gravity Fed Water Filter - 4 Sizes,5,Great addition to the Big Berkey.  This stand makes it so easy to put filtration system anywhere I want on my counter and put the glass right under the spout to fill 'er up!
b751a1be-2473-4144-853e-ce1f867c1189,Jewelry,Sterling Silver Live The Life You Love Reversible Pendant Necklace,5,Love it!! The chain is so delicate and the pendant is so pretty!!!
677cfb18-46c6-4770-b481-a60eb2b49dc1,Jewelry,Mystic Knotwork Original (3-strand) Sailor Bracelet Made in USA,5,Well made and durable.
53490736-3f8b-4212-9698-afc6a9819c58,Jewelry,EVER FAITH Bridal Silver-Tone Teardrop Leaf Clear Austrian Crystal Necklace Earrings Set,5,Absolutely beautiful necklace and earrings. Thank you so much. Exactly what I wanted
e9430d61-117e-4578-a6e6-3037e9112fef,Jewelry,"Sterling Silver Freshwater Cultured Pearl with Sapphire Halo Pendant Necklace, 18""",5,"This is a very beautiful necklace. The pendant is smaller than pictured, but is still large enough to be seen and look classy without being &#34;gaudy&#34;  The sterling silver box chain is nice, but I prefer a slightly longer chain, so I replaced it with one I already had. The pearl, as well as the other stones are securely fastened in place, with no sign of adhesive or fasteners.  The stones are very tight as well.  I think this is a lovely piece of jewelry, and I would not think twice about purchasing another piece of jewelry from this company."
9ceb1b30-f0f2-4c2b-9b4d-654f8ddb4574,Jewelry,Sterling Silver Oxidized Three Dimensional Airplane Charm Pendant with Polished Box Chain Necklace,1,Broke after 2 days
b6fe871a-2e58-4e56-a9dd-656a072f6106,Jewelry,Wonder Woman Universe Super Hero Chain Fashion Stainless Metal Necklace,5,Love this necklace it was perfect.
17cd7ef6-e12f-40c5-8797-11105f97c57a,Kitchen,Corelle Country Cottage Glass Cutting Board,5,Perfect for under my toaster oven.  Just what I was looking for.
dddf4365-a160-49d4-b229-d7bde498db4e,Kitchen,"Reusable Straws for Smoothies and Shakes. Heat Resistant for Coffee and Tea. Soft, Safe Silicone. Adults and Kids.",5,My wife and I were looking for reusable straws after we acquired iced coffee addictions and were burning through regular straws. I was unsure how I'd like using a silicone straw but after doing a simple wash as instructed they worked great and didn't have any sort of plasticky taste.The fact that they separate at the curve is also brilliant and makes them super easy to clean.<br /><br />Can't wait to buy more as gifts for family and friends!
69a36c2b-7250-4308-9661-3776076d7353,Kitchen,"Cookware Sets Pots and Pans ,Kitchen Cookware Set Non Stick 18 Pieces",5,thanks - good item
c35beead-a5ea-43d8-b183-5c4c3fa0d995,Kitchen,Chillz Ice Ball Maker - Black Flexible Silicone Ice Tray - Molds 4 X 4.5cm Round Ice Ball Spheres,4,Thought the spheres would be a little bigger but overall a great product!
dcbb3511-b3b0-415f-96d5-34bb80c4c70c,Kitchen,"CounterArt Absorbent Stoneware Car Coaster, Dragonfly",4,"Very attractive; a fun, functional find.  Great in the car or at home."
59dc9143-4328-41c1-a518-ce947c442884,Jewelry,Men's Stainless Steel Two-Tone Black Bike Chain Bracelet,2,Cheap
ab476964-1b81-4aa5-91fd-5af1eaea0a42,Kitchen,"BLACK+DECKER 400-Watt Fruit and Vegetable Juice Extractor, Black, JE2200B",4,I just love my juicer. This was the first juicer that I purchased. It works well. Cleaning could be a little easier but other than that it works great. Juices  everything I love. You must cut your fruit in smaller pieces with this juicer.
fb09b323-5b04-4bb3-9f08-30c6f8e63e9c,Kitchen,Hamilton Beach 12-Cup Stack and Snap Food Processor (70725A),5,"Great product love it, would buy another"
7a8408f1-8234-4372-b1e6-bbcc9bb744c9,Kitchen,"Disposable Cups for Use in Keurig Brewers - Simple Cups - 50 Cups, Lids, and Filters - Use Your Own Coffee in K-cups",5,These come in real handy for visitors make up some and keep on hand.Of course I use mine up when I'm lazy and don't want to make up a cup then wash it and put it away just use and toss.
1e7a9da5-e0bd-4830-9637-99799c54ea2b,Kitchen,Infuser Water Bottle (Orange),5,"I've used this bottle several times already and I really like. Great bottle for the price. I noticed that some customers stated that their bottle leaks, I haven't had that problem. I done all the leak test i could think of but mine doesn't leak. If you have a problem with leaks when you first get it make sure the lid is on properly. I will be ordering another bottle soon."
6b21f9c0-6d36-4f2d-aac5-7bdc2731c36d,Jewelry,Solid Silver Sideways Cross Bangle Style .925 Sterling Silver Bracelet,1,It broke the first week i had it....
7c705f28-80aa-4d3a-a4c5-1a6a9d0f1384,Jewelry,316L Surgical Steel 14g Clear Black Paved Heart Hollow Dangle Belly Navel Bar Ring Barbell Body Piercing,5,Item as decribed and adorable!!!
bc51bfc6-c3e1-478b-ab29-1c34c576c8db,Kitchen,"FoodWorks Silicone Ice Pop Maker Molds/Popsicle Molds, Set of 6",4,So far so good. Just have to be careful as there is a learning curve to opening and shutting them if the contents is even a little melted. I think maybe 8 and up could handle it in a lunchbox.
2e06b8bc-fd6d-4dc0-a364-82ab4abb2689,Kitchen,Reusable K-cups for Keurig 2.0 Brewers -Pack of 2,4,"The thickness of the top doesnt allow the Keurig to close nicely, but it functions well.  What I like the best is that I no longer have to monkey with the stupid sensor that gave me grief when I used my other k-cups.  I just finished my first cup of joe from the k-cup and aside from adjusting my brew strength over the next couple of cups, it is ideal.<br /><br />FOR THOSE WONDERING, APPARENTLY THE MANUFACTURER DID SOMETHING WITH THE COLOR DIE IN THE TOP OF THE K-CUP THAT TELLS THE SENSOR THIS IS AN OFFICIAL K-CUP FOR A 2.0 MACHINE.  THIS IS PERFECT!"
aaae85ef-83ee-4deb-b6f6-f72be1b4b612,Kitchen,Zak Designs 19-1/2-Inch by 11-1/2-Inch Large Rectangular Tray,5,i love it
a5d78c4b-a48b-4efb-9dac-bdc2659f501e,Jewelry,INPINK Fashion Jewelry Tear Drop Earrings With Rhinestones And Flower,5,"I think these are very pretty earrings, and appear to be well made."
d291f359-d8c1-47a1-a745-ddecc3b27dc6,Jewelry,Turkish Murano Evil Eye Bracelet With Blessing Hamsa Hand Stretch,5,This is a very pretty bracelet and looks just like the picture.
174856b8-e940-488f-8b60-338d181f144b,Jewelry,Flower Of Life Leather Bracelet,4,Beautiful copper  but the wrist straps are a bit flimsy.  Love it though and it looks great.
3fee491b-b845-4d7c-9301-80d5fb854db8,Kitchen,Cuisinart DCC-1150 Classic 10-Cup Thermal Programmable Coffeemaker,5,This is my second one of these...my son took the first one for his new condo.  One of the secrets of really good coffee...it needs to be hot!  Great coffee maker!!
d8237ff3-05d0-4a4d-acc4-5690b11a0b74,Jewelry,2.00 Carat Total Weight Sterling Silver Simulated Emerald Green Colored Round Cubic Zirconia Stud Earrings- May,4,Very nice earrings and great price. 10 yr old daughter loves them.
3a99b893-e7b0-4602-876a-5b31edc3bb02,Jewelry,"MIMI Sterling Silver Tarnish-Free Open Tree Of Life Ring w/Free Gift Box Size 5, 6, 7, 8, 9, 10, 11, 12",5,I lost a one of a kind Tree of Life ring and was pleased to find this similar ring.  Great buy and a perfect meaning.
8dc0b64c-7f2c-4576-b129-4f1a867bf3be,Jewelry,Charmed Craft Heart Rose Pink Crystal Evil Eye Flower Skull Charms Beads,4,Smaller than thought but quality charm
81ca1b53-c347-4741-a230-9571465d9b11,Kitchen,Zeroll Original Ice Cream Scoop,4,"Heavy-duty ice cream scoop made in the USA, hip hip hurray. It is weighty and sturdy. FYI, the &#34;color&#34; indicates the size of the scoop. It has nothing to do with coordinating with your kitchen. Blue is 3 ounces times two scoops for you and me, and everybody is happy as a clam. NOTE: as instructions clearly state. Do NOT wash in dishwasher. I have other similar aluminum ice cream scoopers and have never had an issue with corrosion."
9bb2c221-e16f-4d78-bad8-9048db4e62a7,Jewelry,"EIGA Mother's Day Gift ""I Love You To The Moon and Back"" Two-Piece Pendant Necklace",5,I got this for my mom and she loves it.
9d3a40ef-994c-4cb3-b49c-10292583a639,Jewelry,14 Karat White Gold Pear Shape 2.50 Carats Created Blue Sapphire Diamond Pendant,5,"A winner, my wife liked it."
3195b911-42af-4b26-a965-4f017a8ee566,Jewelry,JewelrieShop Genuine Leather Bracelet Horoscope Bracelet with Constellation Zodiac Sign and Zodiac Charm,2,"Very nice, but broke almost immediately"
52170b3d-1355-4143-8e56-60a6a9769743,Jewelry,"April Cubic Zirconia Birthstone, Sterling Tear Ash Holder Necklace",5,"I'm so happy with this purchase.  It is more beautiful in person.  Good quality.  I did buy a different chain.  I needed it to be a bit longer & more sturdy.  I had difficulty getting the cremains in using the funnel, so I used to spoon provided & carefully &#34;poured&#34; them in.  This necklace holds a lot so be patient.  Shipping was fast."
90bade87-e249-4490-8698-4f5ee028f709,Jewelry,Alex and Ani Neptune's Protection Larkspur Expandable Wire Bangle Bracelet,5,Made in America. Ox
e9c5886f-3436-4ca4-b90a-d943fd856654,Kitchen,Egg Poacher Cups (4 Pack),4,"As someone who loves to cook in the kitchen and enjoys a nice poached egg, I was eager to try the Silicone Egg Poacher 4 Pack by Kitchen Essentials.  I have never tried anything like this before, so I was excited to see how it worked out.I like that all of the egg stays in the silicone cup and I don't lose any in the pot like I normally do. Nothing stuck and they were easily cleaned with soap and water. I put wooden skewers through the holes to keep it stable on the rim of the simmering water and melted some chocolate too.  I am going to try other ways to use these egg poachers.  I think they are really nice and work good.  I received this product in exchange for a review. All my opinions are my own, based on my personal experience with the product. I am disclosing this in accordance with the Federal Trade Commission’s 16 CFR, Part 255: Guides Concerning the Use of Endorsements and Testimonials in Advertising"
e87b1b1b-0a57-4c9a-9982-ab060bdaa975,Jewelry,Egyptian Jewelry Silver Ankh of Life Filigree Ring,5,"This is my favorite ring! I have had it for about two years and barely ever take it off. It is very sturdy, awesome details and I get a lot of compliments for it!"
f282686b-f210-467d-b7db-46b2e950e957,Jewelry,ILOVEDIY ILOVEDIY 1pairs 80mm Rhinestone Plated Silver Hoop Earrings Big Circle Earring for Women,5,Excellent Item
29f72764-6d3e-49af-bada-a6bb9a445e22,Kitchen,"BlenderBottle Classic Loop Top Shaker Bottle, Clear/Black, 20-Ounce Loop Top",5,"I really like this bottle. Very well made, and the wide body construction makes it easy to clean."
7a10a71a-8b06-4eb7-b33b-a88d6b3e92c5,Kitchen,"The Original EDGY Wine Foil Cutter Accessory with Stunning Gift Box, Easy Wine Bottle Opening for Wine Lovers, Red",5,"I used to gaze at the fancier bottles of wine in my collection yearning to drink them, but completely befuddled as to how to find the bottle's cork.  I knew the cork was hiding somewhere underneath the shiny metal foil firmly affixed to the bottle neck, shimmering like an elusive mirage.  However, attempts to remove this stubborn oenophilic chastity belt with a knife or a scissors proved futile, and on one occasion practically fatal.  While awaiting paramedics to arrive after severing a major artery and collapsing face down in a puddle of my own blood, I vowed to never again risk my own life attempting to remove another dastardly wine foil.<br /><br />And so I was sadly relegated to drinking screw-top bottles of wine, doomed to live a pathetic, solitary life.  I soon learned that nobody wants to be with a man who only drinks screw top or boxed wines; that's no a man, that's a child.  Feeling hopeless and lonely, I decided to cash in my life savings and move to Minsk where I could spend the rest of my days drowning my sorrows in bottles of vodka with easily removable caps.<br /><br />In a shocking twist of fate, on the morning of the day I was set to leave on a one-way flight to Minsk with no possibility of return, I happened upon an advertisement for a life-saving product called Edgy.  Edgy provides a safe, reliable way to remove wine foils with no messes and no accidents.  Now, the fancy bottles of wine that used to mock and taunt me are crushed like ladybugs.  I guzzle Domaine Leflaive Montrachets, Screaming Eagle Cabernets, and Henri Jayer Richebourg Cotes de Nuits like bottles of water, all thanks to Edgy.  Yes, I am now drunk literally all of the time, but I'm also happily married (I think) to a woman (I think) who is stunningly beautiful (I think).  And it's all because of Edgy.<br /><br />So thank you, Edgy, for saving my life."
7bbc7e4c-dcfc-429d-97de-df378cc2d354,Kitchen,Vacuum Sealer Bags,5,Works great! Cannot see any difference in the popular name brand and these.
d01d3dff-aa01-4200-b262-83be531533a0,Kitchen,"Rubbermaid Modular Cereal Keeper Container, 22 Cup, Large",4,a little bigger than i had imagined.but well made.
e20198f2-00a3-4bb2-8c47-9a028ae1c00c,Kitchen,Weston Vacuum Sealer,5,This is the best home vacuum sealer on the market! Bar None! I have given my Food Saver to the Goodwill.
dc1899d8-d879-4a5b-b729-b9f711e01a36,Jewelry,Sterling Silver Rolo-Chain Necklace,1,"I chose to overlook the fact that this is NOT A ROLLO CHAIN, as stated in the description and as shown in the photo.  That was my first mistake.  Anyway, after initial inspection, I put the necklace, unworn, back into the box, where it sat for almost two months (long story).  When I removed it from the box to wear it today, it had TARNISHED IN THE BOX, UNWORN!!!<br /><br />This vendor is not sending the product it promised and the product that is being sent is of grossly inferior quality.  Do yourself a favor and do not waste your time or money."
d4f9b6d1-5d01-45c5-a279-74a47faa4bd7,Jewelry,"Cavalier Jewelers 8MM Men's Black Titanium Masonic Ring Engraved ""VIRTUS JUNXIT MORS NON SEPARABIT""",5,Excellent quality and shipping. Very pleased with the product.  Many of may fellow Masons would enjoy the ring.
f12a7e5d-2266-49cd-a684-835044185bcf,Jewelry,Lapis Lazuli Wrist Mala/ Bracelet for Meditation,5,but the string wont last...
031d882a-b949-4b4e-8b99-ff4857d387c6,Kitchen,"BigMouth Inc Grenade Mug - ""Take a Number"" Ceramic Funny Coffee, Tea, Hot Chocolate Mug Gift",5,Love it
14b9303d-f778-4a07-99aa-57558145e08e,Kitchen,Emeril Pre-Seasoned Cast Iron Vertical Poultry Roaster,5,"1st use produced a very nice, well browned and juicy bird. Added potato and onion to the tray and they cooked up very nicely. I've used it both on the grill and in the oven...works equally well. Order of magnitude better than fussing with beer cans or pedestals. Recommend it......it's worth the investment."
142b538f-388f-4e8e-a9fd-608e3d622790,Kitchen,Zojirushi NP-HCC10XH Induction Heating System Rice Cooker and Warmer,3,"Liked the rice cooker, but the cords can get in the way and the paddle holder could also be better designed.  I sure wished it was retractable cord.  Small convience can go a long way in higher rating."
bd86820f-0927-48f4-9180-ea6a83b8ae34,Kitchen,"Mind Reader ""Anchor"" Coffee Pack Drawer for Keurig Vue Packs, Keurig K-Cups, Nespresso Capsules, CBTL/Verismo Pods or Tassimo T-Discs",4,"I like the drawers because it keeps the coffee cups organized and conserves space. Overall looks nice, only complaint is the drawers. They are a little loose but overall still a good purchase."
7775b562-d669-413a-9057-08d9ab152c6d,Jewelry,3.50MM Sterling Silver 925 Cubic Zirconia CZ Eternity Engagement Wedding Band Ring,5,love this ring! wear it during cold season to insure my diamond engagement ring wont fall off...
e67d74c1-86f1-40ee-b233-d8f70307b55e,Kitchen,Matfer Bourgeat 310812 Smooth/Edgeless Baking Sheet,1,Just bad! sent it back to Mfg!
4e696a07-2b61-405e-8ff9-b11a5361dff3,Kitchen,Le Creuset Demi Teakettle,5,Perfect!
f8fca6de-c39d-477f-a4fd-b4da20c6db32,Kitchen,Game of Thrones 22oz Ceramic Map Beer Stein,5,"This is my 2nd one as I accidentally broke the first (Christmas Gift). Very well made, and works very well hot chocolate."
b82de19b-725c-4b21-ac97-510cd21ff62e,Kitchen,BlenderBottle Classic Shaker Bottle,5,"It was exactly what I wanted. Easy to clean, easy to use, and pink! Which is important."
8dc8b0d1-f093-425c-b697-ab56fdd17683,Kitchen,Oenophilia Wine Preserver with Two Stoppers,5,This is the perfect wine preserver.
011a4841-6338-4a19-8acc-a6ccbdefc409,Jewelry,"Platinum-Plated Sterling Silver Round-Cut  Swarovski Zirconia Stud Earrings (2 cttw), also Available in Sets",5,"So pretty and sparly. While I think maybe the necklace might be a bit much, I have my eye on the matching bracelet."
53564ce9-c101-4ddb-ad4e-e8a7e7c41734,Kitchen,"Omega J8004 Nutrition Center Commercial Masticating Juicer, White",1,This juicer is actually really terrible! I read a lot of reviews and ended up getting this one. Had it a couple years and find it just is not useful. The small feed tube requires you to spend a lot of time prepping before you can actually juice. And this juicer does NOT does well with squishy fruit. Forget about juicing pineapple... it does not work. Anything squishy does not get pushed through the matiscator and you have to empty out the entire assembly to continue juicing. I would NOT recommend this to anyone who actually wants to juice regularly. You will spend way to much time for the whole process.
f0f3dcb2-aad7-4729-b5fb-3888dc932441,Kitchen,10 Cup / 1.7 Liter Capri Stainless Steel Cordless Electric Kettle by ZUCCOR (BOIL-DRY PROTECTED / U.K. MADE HEAT CONTROL),5,it is every ting and more
95421457-f542-434e-aff0-cdd634437e7a,Jewelry,Polished Green Jade Slip-On Bangle Bracelet,2,Too small
e27e5df6-15d5-4633-a495-12c18161ba9e,Kitchen,Monbento MB Original Bento Box,5,i looove this!!
29449dfb-fbbb-4001-bef6-8fff102f53f7,Kitchen,Wusthof Classic Flexible Boning Knife,5,Great Knife I use it a lot.
aa06e4ef-4809-4f3f-bcee-7b730344f4a6,Kitchen,"Primeware Clutch Insulated Single Bottle Wine Tote, Blue/Green Burmese",5,I use this awesome bag as a handbag! Love it!
83d4a69b-28a6-4178-bb8d-cec15cf28564,Kitchen,Maverick Electronic Thermometer and Timer,5,This has been so easy to use and accurate. Love it.
605497c8-cb86-47cc-ae22-a00913446d88,Kitchen,Cuisinart Roaster,1,Do not buy!  The coating peeled off on the first use...So much for doing gravy with the drippings!
e15cbf0f-be0f-4c6c-8ffe-7460e1f3cfa9,Kitchen,"LayaStore 12 PCS 3D Yellow Butterfly Stickers Making Stickers Wall Stickers Crafts Butterflies(Model:40X,Package Quantity:1)",5,Very cute!
b8a82a12-7ea1-4c3f-946c-e27c9edb5295,Kitchen,VICTORIO VKP250 Food Strainer and Sauce Maker,5,"This unit replaces a sqeezo that had been in my family for 40 years, works great. Easy cleanup. I also bought the  4 piece accessory kit for salsa<br />and berry sleeve(Jam)."
110d2ecb-6887-4113-b13a-038fb60d7c07,Kitchen,Doctor Who Sports PVC Front Backpack,5,Smaller then it looks in the pic but just the right size for Pre-K!
b5688331-6972-4ddc-8b18-8469ed2c76e1,Jewelry,"Bracelet Leather""chai""(life) "" Israel Lives ""Jewish Symbol Israel Judaica Wristband Black",5,I absolutely love my bracelet. I wear it every day. It means the world to me. Thank you to the holy land souvenir. I am looking to buy another one but I will see it's no longer available right now. Do you know if this item will be selling again?
6e3328b3-6458-49d3-b643-d0744f3bd949,Kitchen,"SunrisePro Knife Sharpener, USA patented, Original",5,"This product is fantastic.  I was wary of the hype in the description but it is very simple to use and I sharpened all of my knives in a  few minutes - and they are VERY sharp - like new.  Its hard to tell from the picture that this sharpener is less than 3 inches wide and tall, so it fits easily in my knife drawer."
18377530-2a79-4ec8-aaf3-41b04560be89,Jewelry,Top Quality 925 Sterling Silver Rhodium Plated Bar Necklace,4,"The chain and bar are delicate and cute! The bar itself is approximately 2 inches wide. The only issue I've seen on myself so far is that sometimes the bar portion doesn't lie horizontally, but scoots up to be diagonal. It's cute and I would order another one!"
8cb374ae-c8b9-4d12-913f-96f6499e8113,Kitchen,"EZ Off Jar Opener For All Jar Sizes, White",5,Super handy
80557652-ac83-48b5-b0bb-2e48a89ae0c6,Kitchen,OXO Good Grips Coffee and Tea POP Container,5,"After a month, I like the container a lot. It can hold one pound of whole coffee beans. It seems to keep the coffee fresh..The opener works smoothly."
88e66a00-273c-4e9a-aa8f-67fe0d9b3782,Kitchen,"Tovolo Groovy Ice Pop Molds, Spring Green set of 6, 2-pack",5,very well made. Makes good size popsicles.
45dd273c-5ac4-43dc-8ed6-d30d108eb293,Jewelry,Non-piercing Septum Jewelry: Gold Silver Tone Tribal Hanger 4 pcs Nose Ring (No Piercing Required),1,One of these broke when I tried to lightly adjust the size
6a1dad68-0f5b-4189-9281-74a7f8d21ff8,Jewelry,"INBLUE Men,Women's 2 PCS Stainless Steel Pendant Necklace CZ Black Silver Gold Tone Blade Couple -With 20 and 23 Inch Chain",5,"Love it, just perfect."
84d4c7ab-04a4-4138-b21f-a5cbe2bbdbeb,Kitchen,"IDEA VILLAGE PRODUCTS SNAKZ Snackeez Snack & Drink Cup, Multicolor",3,"I ordered two of these cups expecting assorted colors, instead I received two of the exact same colors so that was a little disappointing.  So.....it's just ok."
16ecc692-3d65-4b40-898f-563df4cd2bfd,Kitchen,Dr. Joe Silicone Silicon Lids Covers Perfect Suction Seal for Kitchen Home Utensils 5-Piece Set,4,Great!
b5ca790c-b8f1-4daf-9bf4-7463bc4544a9,Kitchen,Sunbeam Products T03-0023-01P Wide-Mouth Jar Sealer,5,Absolutely love this product. Works great with the food saver. I make fresh juice and salads in wide mouth jars and using this sealer allows it to stay fresh for about a week.
a60c3e9d-79b8-4ffe-9a97-97d2e00b15ff,Jewelry,Unistyle 4 Pairs Set Hoop Earrings Black Blue Gold Silver,5,"When I first got these, I noticed the awesome gift box they came in. Then, inside were 4 individually wrapped packages of ear rings. The colors are vibrant and beautiful. I love that they are hinged and they have a locking clasp so they don't accidently fall out of your ears. I have been wearing these for 2 days now and they are lightweight and beautiful. They go with anything I could wear them with and they are sturdy enough for me to wear them 24/7 and not have to worry about taking them out at night.<br />*I received this product at a discount for my honest, unbiased review*"
c7e8149a-8310-4d5f-b22d-ec5cd0f64047,Kitchen,Zebra DNA Luxfer L6X Aluminum CO2 Tanks with CGA320 on/off Valve,5,Get the tank and have it replaced from a diy home brew shops
7912e691-ce7e-4492-a127-795716e8fd4d,Kitchen,"Kalorik Stainless Steel Egg Cooker, Black/Stainless Steel",1,I never got the product to work.
1f647b89-0044-4c1f-a1ea-61ec37b3a535,Jewelry,"BodyJ4You Bracelet Crystal Balls, Pave Ball 7 Disco Balls",3,The cord began to unravel after wearing it for four days.
0c515d16-798d-4e48-8eca-8acc13ad1658,Kitchen,MSC Joie Simply Slice Strawberry Slicer,5,Can't believe how fast I can get my berries ready now. I have the stem puller and now this to slice. Makes everything so fast. The blades are stainless steel and very sharp…..built very well. Worth the money. Being 71 and my hands are stiff from arthritis this really helps me a lot.
2c4d326e-4c7a-4c10-87c4-3e2e428aef33,Kitchen,"Trudeau Fuel Glacier Food Container, Orange",1,"These containers are absolute garbage. We bought two, after 2 months the lid for the first one had a crack running down the centre, after 3 months the second one has multiple cracks. We're left with two bottoms, and no workable lids, unless you want Styrofoam in your food."
9609ec6f-211b-448a-a373-4bc78098560f,Jewelry,Imixlot® Wide Black Leather Belt Cuff Wrist Band Rock & Roll,5,Great movie! great condition
0a5409ad-a8c0-4606-bf8d-6faefa57fd05,Kitchen,Frozen Sisters Edible Cake Topper for Cakes Cookies and Cupcakes,3,Very easy to use turned out great.
3bcf812f-fe88-4b61-883d-fa600f3ee484,Kitchen,Utenlid Acrylic Square Stacked Party Cupcake Stand,1,Was broken when I got it!! Waste of money!
f9a0dfd2-4032-4858-80ac-63d53496e48c,Jewelry,925 Sterling Silver Rhodium Plated Mouse Cubic Zirconia Screwback Baby Girls Earrings,5,"Really cute, the back screw does come off here and there, but is my super active toddler who has them on."
9e7d6cc6-c62d-49ad-b96f-b4e30d198a2e,Jewelry,"Handmade Sterling Silver, Red Coral & Turquoise Bead French Wire Earrings",5,"I have a necklace with the same color pattern, so I got these to go with-so happy, works well!"
2ea0ca0b-dac8-4a08-a749-a3fa040960ec,Kitchen,Ninja Master Prep,5,Love how fast it works!  Not to loud and my daughter loves the smoothies we make with it!
bd54b369-254a-4602-afa3-150994297432,Jewelry,"925 Sterling Silver Pink Cubic Zirconia Solitaire Pendant Combo Necklace, Earring and Rolo Chain",3,It was not a hit pink that i wanted and the jewl broke out after wearing it for a month. I didnt like it as well as i thought i would.
9cebb8f0-d861-4e6b-bb59-07b89d6da906,Jewelry,"KONOV Wide Genuine Leather Mens Bangle Cuff Bracelet, Punk Rock, Fits 7.5"" to 9"", Black",1,Terrible
685a2b73-3aec-4d49-9f89-8bc4077f5924,Jewelry,"Pair of Double Flare Genuine Amethyst Stone Organic Ear Plugs 10G-1"" Gauge",3,Got them way faster than expected I was content with the product only thing is the color is lighter than the picture I wanted dark gauges
35b9d104-3db6-48df-b3bb-10bc54fbd7cf,Kitchen,Back to Basics 4 Cup Holders,4,"they were exactly what I was looking for...and they were shipped to us so quick.  Thanks,"
7fe242ac-e844-4dfe-bfce-bde7f20b0c59,Jewelry,"16G, 14G Professional Piercing Kit 36 Pieces (Belly Rings Dangle Tongue Tragus Eyebrow Nipple Lip Nose)",4,love it!
9ff710f7-896c-44b8-b379-9c2db5ea42e8,Jewelry,Nipple Rings no piercing pair Non-Piercing Clip On Nipple Ring Tribal Floral Pai,4,"These are really pretty. However, if you have nipples bigger then a pencil eraser, this will not fit very well. It is cheap metal and will break if you bend it to roughly."
afadf913-abd4-436a-8ca8-270cb7eb404d,Kitchen,Hamilton Beach 56206 Smoothie Smart Blender,1,Unit leaked out of top spout and cap was very difficult to remove. returned for a refund
de48d136-7df1-4dc8-8410-18f0a97813cd,Kitchen,HeroNeo® 20pc Stainless Star Heart Flower Cookie Fruit Cutter Sporting Shape Biscuit Mold,5,brand new and received free coasters
281fb66f-8395-4cf1-9072-8064bc58d9cc,Jewelry,Leegoal Multi Vintage Colorful Crystal Peacock Bracelet Bangle,4,"Very pretty, fits well"
0c967875-3a6f-4aeb-b922-42c5a185aa94,Kitchen,PUR 18 Cup Dispenser with One Pitcher Filter,5,"Very happy with this purchase. The water quality where we live isn't the best, it tastes horrible! After reading all the reviews between Pur and Brita, we decided on the Pur due to its high rankings, ability to clean and great tasting water. And we couldn't be happier with our choice. This is a great choice! It's slim profile takes up minimal room in the fridge while holding substantial water. The quality of the water is amazing, it tastes great! Overall, I wouldn't hesitate to purchase again."
